season,team,projection_cutoff,expected_opening_caller_id,eligible_at_cutoff,unknown_reason,fact_known_date,evidence_source_url,evidence_publisher,evidence_source_raw_date,evidence_source_date,evidence_source_precision,evidence_source_upper_bound,evidence_source_class,evidence_statement,conflict_status,n_evidence_items,attributing_source_key,attributing_source_upper_bound,attributing_source_precision,attributing_source_clears_cutoff,recovered_by_targeted_research,research_status,research_complete,retrospective_opening_caller_id,expectation_matched_actual
2024,KC,2024-09-04,andy_reid,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,andy_reid,True
2024,LA,2024-09-04,sean_mcvay,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,sean_mcvay,True
2024,LAC,2024-09-04,greg_roman,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,greg_roman,True
2024,LV,2024-09-04,luke_getsy,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,luke_getsy,True
2024,MIA,2024-09-04,mike_mcdaniel,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,mike_mcdaniel,True
2024,MIN,2024-09-04,kevin_oconnell,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,kevin_oconnell,True
2024,NE,2024-09-04,alex_van_pelt,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,alex_van_pelt,True
2024,NO,2024-09-04,klint_kubiak,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,klint_kubiak,True
2024,NYG,2024-09-04,brian_daboll,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,brian_daboll,True
2024,NYJ,2024-09-04,nathaniel_hackett,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,nathaniel_hackett,True
2024,PHI,2024-09-04,kellen_moore,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,kellen_moore,True
2024,PIT,2024-09-04,arthur_smith,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,arthur_smith,True
2024,SEA,2024-09-04,ryan_grubb,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,ryan_grubb,True
2024,SF,2024-09-04,kyle_shanahan,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,kyle_shanahan,True
2024,TB,2024-09-04,liam_coen,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,liam_coen,True
2024,TEN,2024-09-04,brian_callahan,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,brian_callahan,True
2024,WAS,2024-09-04,kliff_kingsbury,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,kliff_kingsbury,True
2025,ARI,2025-09-03,drew_petzing,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Drew Petzing as the ARI play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,drew_petzing,True
2025,ATL,2025-09-03,zac_robinson,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Zac Robinson as the ATL play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,zac_robinson,True
2025,BAL,2025-09-03,todd_monken,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Todd Monken as the BAL play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,todd_monken,True
2025,BUF,2025-09-03,joe_brady,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Joe Brady as the BUF play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,joe_brady,True
2025,CAR,2025-09-03,dave_canales,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Dave Canales as the CAR play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,dave_canales,True
2025,CHI,2025-09-03,ben_johnson,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Ben Johnson as the CHI play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,ben_johnson,True
2025,CIN,2025-09-03,zac_taylor,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Zac Taylor as the CIN play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,zac_taylor,True
2025,CLE,2025-09-03,kevin_stefanski,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Kevin Stefanski as the CLE play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,kevin_stefanski,True
2025,DAL,2025-09-03,brian_schottenheimer,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Brian Schottenheimer as the DAL play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,brian_schottenheimer,True
2025,DEN,2025-09-03,sean_payton,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Sean Payton as the DEN play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,sean_payton,True
2025,DET,2025-09-03,john_morton,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name John Morton as the DET play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,john_morton,True
2025,GB,2025-09-03,matt_lafleur,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Matt Lafleur as the GB play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,matt_lafleur,True
2025,HOU,2025-09-03,nick_caley,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Nick Caley as the HOU play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,nick_caley,True
2025,IND,2025-09-03,shane_steichen,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Shane Steichen as the IND play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,shane_steichen,True
2025,JAX,2025-09-03,liam_coen,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Liam Coen as the JAX play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,liam_coen,True
2025,KC,2025-09-03,andy_reid,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Andy Reid as the KC play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,andy_reid,True
2025,LA,2025-09-03,sean_mcvay,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Sean Mcvay as the LA play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,sean_mcvay,True
2025,LAC,2025-09-03,greg_roman,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Greg Roman as the LAC play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,greg_roman,True
2025,LV,2025-09-03,chip_kelly,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Chip Kelly as the LV play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,chip_kelly,True
2025,MIA,2025-09-03,mike_mcdaniel,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Mike Mcdaniel as the MIA play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,mike_mcdaniel,True
2025,MIN,2025-09-03,kevin_oconnell,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Kevin Oconnell as the MIN play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,kevin_oconnell,True
2025,NE,2025-09-03,josh_mcdaniels,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Josh Mcdaniels as the NE play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,josh_mcdaniels,True
2025,NO,2025-09-03,kellen_moore,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Kellen Moore as the NO play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,kellen_moore,True
2025,NYG,2025-09-03,,False,pre_cutoff_ambiguity,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,"AMBIGUOUS: the entry reads 'Brian Daboll/Mike Kafka, New York Giants' -- it names TWO people and does not resolve which would call plays. Not a contradiction of the retrospective opener (mike_kafka), but not an unambiguous identification either, so it is flagged and REFUSED rather than resolved in favour of coverage.",ambiguous_pre_cutoff_source,1,espn2025,2025-09-09,exact_day,False,False,not_individually_researched,False,mike_kafka,
2025,NYJ,2025-09-03,tanner_engstrand,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Tanner Engstrand as the NYJ play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,tanner_engstrand,True
2025,PHI,2025-09-03,kevin_patullo,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Kevin Patullo as the PHI play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,kevin_patullo,True
2025,PIT,2025-09-03,arthur_smith,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Arthur Smith as the PIT play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,arthur_smith,True
2025,SEA,2025-09-03,klint_kubiak,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Klint Kubiak as the SEA play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,klint_kubiak,True
2025,SF,2025-09-03,kyle_shanahan,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Kyle Shanahan as the SF play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,kyle_shanahan,True
2025,TB,2025-09-03,josh_grizzard,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Josh Grizzard as the TB play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,josh_grizzard,True
2025,TEN,2025-09-03,brian_callahan,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Brian Callahan as the TEN play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,brian_callahan,True
2025,WAS,2025-09-03,kliff_kingsbury,True,,2025-06-25,https://www.profootballnetwork.com/2025-nfl-offensive-play-caller-rankings/,Pro Football Network,"June 25, 2025 | 10:15 AM EDT",2025-06-25,exact_day,2025-06-25,preseason_publication,PFSN's 2025 offensive PLAY-CALLER rankings name Kliff Kingsbury as the WAS play caller for 2025.,none,1,espn2025,2025-09-09,exact_day,False,True,recovered_eligible,True,kliff_kingsbury,True
2026,ARI,2026-07-21,mike_lafleur,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,mike_lafleur,True
2026,ATL,2026-07-21,tommy_rees,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,tommy_rees,True
2026,BAL,2026-07-21,declan_doyle,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,declan_doyle,True
2026,BUF,2026-07-21,joe_brady,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,joe_brady,True
2026,CAR,2026-07-21,dave_canales,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,dave_canales,True
2026,CHI,2026-07-21,ben_johnson,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,ben_johnson,True
2026,CIN,2026-07-21,zac_taylor,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,zac_taylor,True
2026,CLE,2026-07-21,todd_monken,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,todd_monken,True
2026,DAL,2026-07-21,brian_schottenheimer,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,brian_schottenheimer,True
2026,DEN,2026-07-21,sean_payton,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,sean_payton,True
2026,DET,2026-07-21,drew_petzing,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,drew_petzing,True
2026,GB,2026-07-21,matt_lafleur,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,matt_lafleur,True
2026,HOU,2026-07-21,nick_caley,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,nick_caley,True
2026,IND,2026-07-21,shane_steichen,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,shane_steichen,True
2026,JAX,2026-07-21,liam_coen,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,liam_coen,True
2026,KC,2026-07-21,andy_reid,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,andy_reid,True
2026,LA,2026-07-21,sean_mcvay,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,sean_mcvay,True
2026,LAC,2026-07-21,mike_mcdaniel,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,mike_mcdaniel,True
2026,LV,2026-07-21,klint_kubiak,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,klint_kubiak,True
2026,MIA,2026-07-21,bobby_slowik,True,,2026-02-20,https://fantasyindex.com/2026/02/20/around-the-nfl/ranking-the-offensive-play-callers,Fantasy Index,2026-02-20,2026-02-20,exact_day,2026-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2026,2026-02-20,exact_day,True,False,recovered_eligible,True,bobby_slowik,True
