player_id,season,team,team_qb_quality,team_qb_delta
00-0039164,2024,IND,1.3506565705807365,2.0560280236405584
00-0036264,2024,GB,1.8542096233854934,
00-0033077,2024,DAL,,
00-0036971,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0029263,2024,PIT,0.5389798241120695,1.0568737784701767
00-0039150,2024,CAR,-2.3508618890011608,
00-0039851,2024,NE,,
00-0035710,2024,NYG,-2.8400035461135493,
00-0029604,2024,ATL,1.6702001816021723,2.223950576011263
00-0026158,2024,IND,1.3506565705807365,2.0560280236405584
00-0035993,2024,MIA,1.630516572862766,-0.49664670660808974
00-0034771,2024,TEN,-0.7012051007639716,
00-0026498,2024,LA,1.0889757887494496,1.8035977014772855
00-0039163,2024,HOU,1.6200944975428,
00-0035704,2024,NYG,-2.8400035461135493,
00-0033537,2024,CLE,,
00-0031503,2024,CLE,,
00-0036945,2024,PIT,0.5389798241120695,1.0568737784701767
00-0038579,2024,LV,-0.3206726811560906,
00-0039152,2024,TEN,-0.7012051007639716,
00-0027973,2024,CAR,-2.3508618890011608,
00-0035289,2024,LV,-0.3206726811560906,
00-0039376,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036972,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0033662,2024,DAL,,
00-0039917,2024,ATL,1.6702001816021723,2.223950576011263
00-0032268,2024,WAS,,
00-0038128,2024,GB,1.8542096233854934,
00-0033119,2024,NE,,
00-0034177,2024,NYG,-2.8400035461135493,
00-0038476,2024,NYG,-2.8400035461135493,
00-0038122,2024,LV,-0.3206726811560906,
00-0038102,2024,PHI,2.104820547079382,-1.0461154553951357
00-0037012,2024,DAL,,
00-0037327,2024,MIA,1.630516572862766,-0.49664670660808974
00-0036898,2024,HOU,1.6200944975428,
00-0038583,2024,CLE,,
00-0032434,2024,SF,2.7085022096669555,1.905779608234147
00-0038998,2024,NO,0.4051324434425925,-0.09227109569999792
00-0032950,2024,KC,1.250135891005294,-2.5202165849103837
00-0033869,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0038550,2024,DET,1.4063548133102595,-0.14489991675963587
00-0031800,2024,LAC,1.2058007026949973,0.43934177030900656
00-0033319,2024,MIN,,
00-0035264,2024,DEN,,
00-0026300,2024,BAL,2.1181339645494157,0.720760906538426
00-0036928,2024,TB,0.9870129477916478,2.4767639731723614
00-0038416,2024,CHI,,
00-0035100,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0038582,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0022942,2024,,,
00-0028118,2024,NYJ,,
00-0031237,2024,,,
00-0031345,2024,LA,1.0889757887494496,1.8035977014772855
00-0033949,2024,SF,2.7085022096669555,1.905779608234147
00-0034401,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0034577,2024,PIT,0.5389798241120695,1.0568737784701767
00-0034955,2024,,,
00-0037013,2024,,,
00-0037077,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0037324,2024,KC,1.250135891005294,-2.5202165849103837
00-0038108,2024,CLE,,
00-0038400,2024,PHI,2.104820547079382,-1.0461154553951357
00-0039398,2024,NE,,
00-0039139,2024,DET,1.4063548133102595,-0.14489991675963587
00-0038542,2024,ATL,1.6702001816021723,2.223950576011263
00-0032764,2024,BAL,2.1181339645494157,0.720760906538426
00-0034844,2024,PHI,2.104820547079382,-1.0461154553951357
00-0036223,2024,IND,1.3506565705807365,2.0560280236405584
00-0033906,2024,NO,0.4051324434425925,-0.09227109569999792
00-0039040,2024,MIA,1.630516572862766,-0.49664670660808974
00-0035700,2024,GB,1.8542096233854934,
00-0036555,2024,CAR,-2.3508618890011608,
00-0033553,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0038134,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0038597,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0037840,2024,LA,1.0889757887494496,1.8035977014772855
00-0033897,2024,HOU,1.6200944975428,
00-0035685,2024,DET,1.4063548133102595,-0.14489991675963587
00-0038120,2024,NYJ,,
00-0037248,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0036158,2024,LAC,1.2058007026949973,0.43934177030900656
00-0039361,2024,TB,0.9870129477916478,2.4767639731723614
00-0033293,2024,MIN,,
00-0036275,2024,CHI,,
00-0035261,2024,TEN,-0.7012051007639716,
00-0036139,2024,DAL,,
00-0036875,2024,NE,,
00-0036893,2024,PIT,0.5389798241120695,1.0568737784701767
00-0037256,2024,TB,0.9870129477916478,2.4767639731723614
00-0036924,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0033280,2024,SF,2.7085022096669555,1.905779608234147
00-0039165,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0039384,2024,NYG,-2.8400035461135493,
00-0037525,2024,SF,2.7085022096669555,1.905779608234147
00-0033923,2024,KC,1.250135891005294,-2.5202165849103837
00-0037746,2024,WAS,,
00-0036251,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0034972,2024,LV,-0.3206726811560906,
00-0038555,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0037267,2024,CLE,,
00-0039032,2024,TEN,-0.7012051007639716,
00-0033699,2024,WAS,,
00-0034791,2024,CLE,,
00-0032104,2024,LV,-0.3206726811560906,
00-0036973,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0036997,2024,DEN,,
00-0037228,2024,PIT,0.5389798241120695,1.0568737784701767
00-0034975,2024,BAL,2.1181339645494157,0.720760906538426
00-0037509,2024,LV,-0.3206726811560906,
00-0035243,2024,CAR,-2.3508618890011608,
00-0039363,2024,SF,2.7085022096669555,1.905779608234147
00-0037263,2024,ATL,1.6702001816021723,2.223950576011263
00-0035250,2024,NYG,-2.8400035461135493,
00-0036328,2024,NE,,
00-0036414,2024,MIN,,
00-0039875,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0038951,2024,TB,0.9870129477916478,2.4767639731723614
00-0039021,2024,CHI,,
00-0034184,2024,LAC,1.2058007026949973,0.43934177030900656
00-0037197,2024,KC,1.250135891005294,-2.5202165849103837
00-0038797,2024,GB,1.8542096233854934,
00-0038794,2024,DEN,,
00-0031687,2024,MIA,1.630516572862766,-0.49664670660808974
00-0039798,2024,NYJ,,
00-0039794,2024,NYJ,,
00-0038551,2024,NO,0.4051324434425925,-0.09227109569999792
00-0038611,2024,WAS,,
00-0035537,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0035973,2024,SF,2.7085022096669555,1.905779608234147
00-0038705,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0039373,2024,DEN,,
00-0037258,2024,HOU,1.6200944975428,
00-0033045,2024,DAL,,
00-0039921,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0033526,2024,KC,1.250135891005294,-2.5202165849103837
00-0038040,2024,LV,-0.3206726811560906,
00-0036425,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0033955,2024,WAS,,
00-0039391,2024,LAC,1.2058007026949973,0.43934177030900656
00-0036984,2024,IND,1.3506565705807365,2.0560280236405584
00-0033925,2024,CLE,,
00-0037557,2024,LA,1.0889757887494496,1.8035977014772855
00-0038685,2024,GB,1.8542096233854934,
00-0038636,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0036919,2024,PHI,2.104820547079382,-1.0461154553951357
00-0037120,2024,IND,1.3506565705807365,2.0560280236405584
00-0033854,2024,HOU,1.6200944975428,
00-0030578,2024,PIT,0.5389798241120695,1.0568737784701767
00-0038098,2024,CLE,,
00-0033948,2024,NO,0.4051324434425925,-0.09227109569999792
00-0035628,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0038678,2024,NO,0.4051324434425925,-0.09227109569999792
00-0039738,2024,LA,1.0889757887494496,1.8035977014772855
00-0037617,2024,LAC,1.2058007026949973,0.43934177030900656
00-0036906,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0039344,2024,CAR,-2.3508618890011608,
00-0035806,2024,NE,,
00-0037085,2024,DEN,,
00-0037276,2024,MIN,,
00-0038622,2024,DAL,,
00-0039874,2024,MIA,1.630516572862766,-0.49664670660808974
00-0038454,2024,BAL,2.1181339645494157,0.720760906538426
00-0035567,2024,DET,1.4063548133102595,-0.14489991675963587
00-0039746,2024,PHI,2.104820547079382,-1.0461154553951357
00-0036096,2024,HOU,1.6200944975428,
00-0038738,2024,DAL,,
00-0037594,2024,TEN,-0.7012051007639716,
00-0039325,2024,KC,1.250135891005294,-2.5202165849103837
00-0034208,2024,CAR,-2.3508618890011608,
00-0038396,2024,NYG,-2.8400035461135493,
00-0034115,2024,MIA,1.630516572862766,-0.49664670660808974
00-0037429,2024,CAR,-2.3508618890011608,
00-0035594,2024,CHI,,
00-0039796,2024,BAL,2.1181339645494157,0.720760906538426
00-0035924,2024,PIT,0.5389798241120695,1.0568737784701767
00-0039364,2024,DET,1.4063548133102595,-0.14489991675963587
00-0037609,2024,PIT,0.5389798241120695,1.0568737784701767
00-0039244,2024,LV,-0.3206726811560906,
00-0038489,2024,PHI,2.104820547079382,-1.0461154553951357
00-0034959,2024,HOU,1.6200944975428,
00-0035291,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0035726,2024,NYG,-2.8400035461135493,
00-0036727,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036950,2024,ATL,1.6702001816021723,2.223950576011263
00-0039385,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0033893,2024,DAL,,
00-0034367,2024,,,
00-0034681,2024,,,
00-0034808,2024,BAL,2.1181339645494157,0.720760906538426
00-0035311,2024,MIN,,
00-0035860,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0036265,2024,,,
00-0036297,2024,CHI,,
00-0036360,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036370,2024,TEN,-0.7012051007639716,
00-0036450,2024,SF,2.7085022096669555,1.905779608234147
00-0036567,2024,,,
00-0036569,2024,CLE,,
00-0036670,2024,DET,1.4063548133102595,-0.14489991675963587
00-0036755,2024,,,
00-0036842,2024,NYJ,,
00-0037157,2024,,,
00-0037299,2024,KC,1.250135891005294,-2.5202165849103837
00-0037329,2024,,,
00-0037456,2024,HOU,1.6200944975428,
00-0037563,2024,,,
00-0037745,2024,CAR,-2.3508618890011608,
00-0037827,2024,PHI,2.104820547079382,-1.0461154553951357
00-0038397,2024,,,
00-0039230,2024,NYG,-2.8400035461135493,
00-0039299,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0039393,2024,ATL,1.6702001816021723,2.223950576011263
00-0039407,2024,LV,-0.3206726811560906,
00-0039573,2024,DEN,,
00-0039595,2024,TB,0.9870129477916478,2.4767639731723614
00-0039603,2024,HOU,1.6200944975428,
00-0039617,2024,CLE,,
00-0039703,2024,LA,1.0889757887494496,1.8035977014772855
00-0039757,2024,NE,,
00-0039811,2024,GB,1.8542096233854934,
00-0033288,2024,SF,2.7085022096669555,1.905779608234147
00-0039338,2024,LV,-0.3206726811560906,
00-0037744,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0033357,2024,NO,0.4051324434425925,-0.09227109569999792
00-0033885,2024,CLE,,
00-0033858,2024,MIA,1.630516572862766,-0.49664670660808974
00-0039065,2024,DET,1.4063548133102595,-0.14489991675963587
00-0034753,2024,BAL,2.1181339645494157,0.720760906538426
00-0030506,2024,KC,1.250135891005294,-2.5202165849103837
00-0038996,2024,GB,1.8542096233854934,
00-0036894,2024,PIT,0.5389798241120695,1.0568737784701767
00-0038129,2024,TB,0.9870129477916478,2.4767639731723614
00-0033881,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0030061,2024,WAS,,
00-0033090,2024,NE,,
00-0034829,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0036970,2024,ATL,1.6702001816021723,2.223950576011263
00-0034270,2024,NYJ,,
00-0035229,2024,MIN,,
00-0034351,2024,PHI,2.104820547079382,-1.0461154553951357
00-0036040,2024,NO,0.4051324434425925,-0.09227109569999792
00-0035644,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0037838,2024,BAL,2.1181339645494157,0.720760906538426
00-0036290,2024,CHI,,
00-0037809,2024,TEN,-0.7012051007639716,
00-0038041,2024,DAL,,
00-0034159,2024,LAC,1.2058007026949973,0.43934177030900656
00-0034981,2024,NO,0.4051324434425925,-0.09227109569999792
00-0032392,2024,NE,,
00-0038933,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0034383,2024,HOU,1.6200944975428,
00-0036637,2024,KC,1.250135891005294,-2.5202165849103837
00-0033110,2024,LA,1.0889757887494496,1.8035977014772855
00-0039847,2024,NYG,-2.8400035461135493,
00-0038935,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0034364,2024,CLE,,
00-0037005,2024,CAR,-2.3508618890011608,
00-0039793,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0039356,2024,CAR,-2.3508618890011608,
00-0035249,2024,MIN,,
00-0039814,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0038589,2024,TEN,-0.7012051007639716,
00-0036244,2024,LA,1.0889757887494496,1.8035977014772855
00-0034613,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0038547,2024,DAL,,
00-0035689,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0039066,2024,LV,-0.3206726811560906,
00-0032394,2024,TEN,-0.7012051007639716,
00-0039041,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0037086,2024,PHI,2.104820547079382,-1.0461154553951357
00-0039754,2024,TB,0.9870129477916478,2.4767639731723614
00-0036422,2024,DEN,,
00-0038783,2024,DEN,,
00-0033246,2024,MIN,,
00-0038558,2024,PIT,0.5389798241120695,1.0568737784701767
00-0037475,2024,LAC,1.2058007026949973,0.43934177030900656
00-0037539,2024,DEN,,
00-0039050,2024,TB,0.9870129477916478,2.4767639731723614
00-0039359,2024,HOU,1.6200944975428,
00-0038046,2024,BAL,2.1181339645494157,0.720760906538426
00-0036754,2024,DET,1.4063548133102595,-0.14489991675963587
00-0033217,2024,IND,1.3506565705807365,2.0560280236405584
00-0035631,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0036876,2024,IND,1.3506565705807365,2.0560280236405584
00-0036510,2024,NYJ,,
00-0038710,2024,CLE,,
00-0037292,2024,IND,1.3506565705807365,2.0560280236405584
00-0034830,2024,LAC,1.2058007026949973,0.43934177030900656
00-0033576,2024,SF,2.7085022096669555,1.905779608234147
00-0037805,2024,NYJ,,
00-0038115,2024,NYG,-2.8400035461135493,
00-0036232,2024,LV,-0.3206726811560906,
00-0031585,2024,PIT,0.5389798241120695,1.0568737784701767
00-0038720,2024,MIA,1.630516572862766,-0.49664670660808974
00-0039144,2024,GB,1.8542096233854934,
00-0037569,2024,KC,1.250135891005294,-2.5202165849103837
00-0037004,2024,LA,1.0889757887494496,1.8035977014772855
00-0039530,2024,DAL,,
00-0036887,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0037654,2024,LAC,1.2058007026949973,0.43934177030900656
00-0037304,2024,PIT,0.5389798241120695,1.0568737784701767
00-0036590,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0039631,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0031484,2024,NYG,-2.8400035461135493,
00-0038498,2024,PHI,2.104820547079382,-1.0461154553951357
00-0037252,2024,NYG,-2.8400035461135493,
00-0034798,2024,MIA,1.630516572862766,-0.49664670660808974
00-0033439,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0039912,2024,WAS,,
00-0036628,2024,WAS,,
00-0037348,2024,MIA,1.630516572862766,-0.49664670660808974
00-0036429,2024,ATL,1.6702001816021723,2.223950576011263
00-0038394,2024,IND,1.3506565705807365,2.0560280236405584
00-0033895,2024,CHI,,
00-0034365,2024,CAR,-2.3508618890011608,
00-0039074,2024,LA,1.0889757887494496,1.8035977014772855
00-0038920,2024,LV,-0.3206726811560906,
00-0039737,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0038809,2024,GB,1.8542096233854934,
00-0035547,2024,KC,1.250135891005294,-2.5202165849103837
00-0036640,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0039613,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036332,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0039420,2024,NE,,
00-0036741,2024,PHI,2.104820547079382,-1.0461154553951357
00-0039648,2024,TEN,-0.7012051007639716,
00-0031690,2024,LAC,1.2058007026949973,0.43934177030900656
00-0036534,2024,DET,1.4063548133102595,-0.14489991675963587
00-0039824,2024,KC,1.250135891005294,-2.5202165849103837
00-0032141,2024,CLE,,
00-0036825,2024,CAR,-2.3508618890011608,
00-0034073,2024,ATL,1.6702001816021723,2.223950576011263
00-0037306,2024,GB,1.8542096233854934,
00-0024243,2024,CHI,,
00-0031299,2024,CAR,-2.3508618890011608,
00-0032134,2024,PHI,2.104820547079382,-1.0461154553951357
00-0033455,2024,KC,1.250135891005294,-2.5202165849103837
00-0037112,2024,SF,2.7085022096669555,1.905779608234147
00-0037311,2024,TB,0.9870129477916478,2.4767639731723614
00-0038590,2024,LV,-0.3206726811560906,
00-0038643,2024,SF,2.7085022096669555,1.905779608234147
00-0038735,2024,DAL,,
00-0039458,2024,CLE,,
00-0031610,2024,,,
00-0033757,2024,,,
00-0035956,2024,,,
00-0036423,2024,,,
00-0036438,2024,CAR,-2.3508618890011608,
00-0036556,2024,HOU,1.6200944975428,
00-0037031,2024,,,
00-0037277,2024,,,
00-0037282,2024,,,
00-0037451,2024,PIT,0.5389798241120695,1.0568737784701767
00-0037755,2024,,,
00-0039316,2024,KC,1.250135891005294,-2.5202165849103837
00-0039686,2024,WAS,,
00-0036900,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0033921,2024,TB,0.9870129477916478,2.4767639731723614
00-0036410,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0036322,2024,MIN,,
00-0039337,2024,NYG,-2.8400035461135493,
00-0036963,2024,DET,1.4063548133102595,-0.14489991675963587
00-0031381,2024,NYJ,,
00-0036358,2024,DAL,,
00-0039893,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0037238,2024,ATL,1.6702001816021723,2.223950576011263
00-0031408,2024,TB,0.9870129477916478,2.4767639731723614
00-0039067,2024,KC,1.250135891005294,-2.5202165849103837
00-0039075,2024,LA,1.0889757887494496,1.8035977014772855
00-0036554,2024,HOU,1.6200944975428,
00-0031588,2024,HOU,1.6200944975428,
00-0037545,2024,NO,0.4051324434425925,-0.09227109569999792
00-0038543,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0037740,2024,NYJ,,
00-0039915,2024,LAC,1.2058007026949973,0.43934177030900656
00-0034960,2024,LV,-0.3206726811560906,
00-0030035,2024,CAR,-2.3508618890011608,
00-0036407,2024,CLE,,
00-0036259,2024,SF,2.7085022096669555,1.905779608234147
00-0037240,2024,DET,1.4063548133102595,-0.14489991675963587
00-0035659,2024,WAS,,
00-0038994,2024,MIN,,
00-0034827,2024,CHI,,
00-0034348,2024,DEN,,
00-0035676,2024,PHI,2.104820547079382,-1.0461154553951357
00-0035640,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0038997,2024,IND,1.3506565705807365,2.0560280236405584
00-0033040,2024,MIA,1.630516572862766,-0.49664670660808974
00-0039064,2024,BAL,2.1181339645494157,0.720760906538426
00-0033908,2024,LA,1.0889757887494496,1.8035977014772855
00-0036309,2024,ATL,1.6702001816021723,2.223950576011263
00-0030279,2024,CHI,,
00-0034837,2024,TEN,-0.7012051007639716,
00-0039849,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0036912,2024,PHI,2.104820547079382,-1.0461154553951357
00-0039146,2024,GB,1.8542096233854934,
00-0038544,2024,LAC,1.2058007026949973,0.43934177030900656
00-0037247,2024,PIT,0.5389798241120695,1.0568737784701767
00-0034521,2024,NYJ,,
00-0037664,2024,IND,1.3506565705807365,2.0560280236405584
00-0035719,2024,SF,2.7085022096669555,1.905779608234147
00-0039855,2024,TB,0.9870129477916478,2.4767639731723614
00-0036252,2024,IND,1.3506565705807365,2.0560280236405584
00-0038977,2024,HOU,1.6200944975428,
00-0036613,2024,MIA,1.630516572862766,-0.49664670660808974
00-0037261,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0038117,2024,NYG,-2.8400035461135493,
00-0036550,2024,BAL,2.1181339645494157,0.720760906538426
00-0039894,2024,KC,1.250135891005294,-2.5202165849103837
00-0037816,2024,GB,1.8542096233854934,
00-0037239,2024,NO,0.4051324434425925,-0.09227109569999792
00-0037666,2024,DAL,,
00-0034775,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0036261,2024,SF,2.7085022096669555,1.905779608234147
00-0039916,2024,SF,2.7085022096669555,1.905779608234147
00-0036182,2024,TEN,-0.7012051007639716,
00-0039491,2024,CAR,-2.3508618890011608,
00-0039919,2024,CHI,,
00-0038621,2024,NE,,
00-0038608,2024,NE,,
00-0034407,2024,ATL,1.6702001816021723,2.223950576011263
00-0038559,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0039342,2024,CAR,-2.3508618890011608,
00-0030564,2024,KC,1.250135891005294,-2.5202165849103837
00-0033591,2024,WAS,,
00-0038563,2024,LV,-0.3206726811560906,
00-0039424,2024,DEN,,
00-0038976,2024,DEN,,
00-0039901,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0038124,2024,GB,1.8542096233854934,
00-0038619,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0038979,2024,CLE,,
00-0031544,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0036988,2024,LAC,1.2058007026949973,0.43934177030900656
00-0037837,2024,PIT,0.5389798241120695,1.0568737784701767
00-0032775,2024,LA,1.0889757887494496,1.8035977014772855
00-0032211,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0031236,2024,DAL,,
00-0035535,2024,NYG,-2.8400035461135493,
00-0035216,2024,HOU,1.6200944975428,
00-0034272,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036980,2024,CLE,,
00-0037801,2024,DAL,,
00-0037291,2024,MIN,,
00-0038393,2024,GB,1.8542096233854934,
00-0038606,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0035208,2024,WAS,,
00-0038679,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0033375,2024,DET,1.4063548133102595,-0.14489991675963587
00-0036196,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0032385,2024,TB,0.9870129477916478,2.4767639731723614
00-0033307,2024,NE,,
00-0035500,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0033555,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0036849,2024,LA,1.0889757887494496,1.8035977014772855
00-0033589,2024,CAR,-2.3508618890011608,
00-0032464,2024,DET,1.4063548133102595,-0.14489991675963587
00-0033009,2024,TEN,-0.7012051007639716,
00-0033943,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0036527,2024,LV,-0.3206726811560906,
00-0034860,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036427,2024,LA,1.0889757887494496,1.8035977014772855
00-0039386,2024,NO,0.4051324434425925,-0.09227109569999792
00-0039880,2024,MIA,1.630516572862766,-0.49664670660808974
00-0039868,2024,DEN,,
00-0037614,2024,HOU,1.6200944975428,
00-0036415,2024,PIT,0.5389798241120695,1.0568737784701767
00-0033282,2024,BUF,2.7497575895692195,-0.4351043740610421
00-0034418,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036626,2024,WAS,,
00-0035662,2024,KC,1.250135891005294,-2.5202165849103837
00-0035406,2024,DEN,,
00-0037231,2024,NO,0.4051324434425925,-0.09227109569999792
00-0031941,2024,WAS,,
00-0031549,2024,BAL,2.1181339645494157,0.720760906538426
00-0034386,2024,KC,1.250135891005294,-2.5202165849103837
00-0033857,2024,KC,1.250135891005294,-2.5202165849103837
00-0039751,2024,LA,1.0889757887494496,1.8035977014772855
00-0038824,2024,TB,0.9870129477916478,2.4767639731723614
00-0039890,2024,IND,1.3506565705807365,2.0560280236405584
00-0035140,2024,KC,1.250135891005294,-2.5202165849103837
00-0033536,2024,PIT,0.5389798241120695,1.0568737784701767
00-0038573,2024,LAC,1.2058007026949973,0.43934177030900656
00-0038640,2024,DAL,,
00-0038465,2024,GB,1.8542096233854934,
00-0039747,2024,PHI,2.104820547079382,-1.0461154553951357
00-0037300,2024,CLE,,
00-0036345,2024,WAS,,
00-0039052,2024,TB,0.9870129477916478,2.4767639731723614
00-0039907,2024,NE,,
00-0035639,2024,PHI,2.104820547079382,-1.0461154553951357
00-0030431,2024,HOU,1.6200944975428,
00-0036630,2024,BAL,2.1181339645494157,0.720760906538426
00-0037741,2024,PHI,2.104820547079382,-1.0461154553951357
00-0038821,2024,TB,0.9870129477916478,2.4767639731723614
00-0039623,2024,NO,0.4051324434425925,-0.09227109569999792
00-0036646,2024,LAC,1.2058007026949973,0.43934177030900656
00-0034854,2024,ATL,1.6702001816021723,2.223950576011263
00-0036387,2024,LAC,1.2058007026949973,0.43934177030900656
00-0039062,2024,DAL,,
00-0039650,2024,TEN,-0.7012051007639716,
00-0034777,2024,LAC,1.2058007026949973,0.43934177030900656
00-0037132,2024,PHI,2.104820547079382,-1.0461154553951357
00-0038752,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0035891,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0031763,2024,CHI,,
00-0039355,2024,WAS,,
00-0034054,2024,MIA,1.630516572862766,-0.49664670660808974
00-0035021,2024,IND,1.3506565705807365,2.0560280236405584
00-0039410,2024,DAL,,
00-0036635,2024,NYG,-2.8400035461135493,
00-0036620,2024,MIA,1.630516572862766,-0.49664670660808974
00-0038519,2024,KC,1.250135891005294,-2.5202165849103837
00-0036331,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0033891,2024,ARI,0.6215797132273903,-0.07305666336590144
00-0038104,2024,NE,,
00-0031235,2024,MIA,1.630516572862766,-0.49664670660808974
00-0036268,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0037742,2024,TEN,-0.7012051007639716,
00-0039792,2024,BAL,2.1181339645494157,0.720760906538426
00-0034487,2024,MIN,,
00-0038576,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0038618,2024,HOU,1.6200944975428,
00-0036862,2024,PIT,0.5389798241120695,1.0568737784701767
00-0035602,2024,LV,-0.3206726811560906,
00-0039810,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0039365,2024,SF,2.7085022096669555,1.905779608234147
00-0035976,2024,CAR,-2.3508618890011608,
00-0038496,2024,NYJ,,
00-0036955,2024,LV,-0.3206726811560906,
00-0036165,2024,NYG,-2.8400035461135493,
00-0036463,2024,ATL,1.6702001816021723,2.223950576011263
00-0035298,2024,PIT,0.5389798241120695,1.0568737784701767
00-0032128,2024,SF,2.7085022096669555,1.905779608234147
00-0038507,2024,MIA,1.630516572862766,-0.49664670660808974
00-0039816,2024,IND,1.3506565705807365,2.0560280236405584
00-0037487,2024,CAR,-2.3508618890011608,
00-0038938,2024,NYG,-2.8400035461135493,
00-0039236,2024,PHI,2.104820547079382,-1.0461154553951357
00-0034646,2024,MIN,,
00-0039920,2024,NYJ,,
00-0034353,2024,BAL,2.1181339645494157,0.720760906538426
00-0038359,2024,LA,1.0889757887494496,1.8035977014772855
00-0036133,2024,CLE,,
00-0037382,2024,PIT,0.5389798241120695,1.0568737784701767
00-0036176,2024,TEN,-0.7012051007639716,
00-0035341,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0039379,2024,CLE,,
00-0038647,2024,SF,2.7085022096669555,1.905779608234147
00-0031428,2024,DET,1.4063548133102595,-0.14489991675963587
00-0036877,2024,SEA,0.6805807785563931,-0.43763401978476457
00-0036497,2024,JAX,0.5758603691938943,-0.9588341923244262
00-0039589,2024,TB,0.9870129477916478,2.4767639731723614
00-0039451,2024,CIN,0.3281288041858711,-2.1278521596382785
00-0039853,2024,NE,,
00-0039543,2024,LV,-0.3206726811560906,
